Cliente	Marca	Cupo	Total_Promociones	Prom_Duracion_dd	Total_Duracion_dd	Maxima_Duracion_dd	Minima_Duracion_dd	MinFecha_Desde	MaxFecha_Desde	Total_Promo_Ejecutadas	Prom_Duracion_Ejecutadas_dd	Total_Duracion_Ejecutadas_dd	Maxima_Duracion_Ejecutadas_dd	Minima_Duracion_Ejecutadas_dd	MinFecha_Ejecutadas_Desde	MaxFecha_Ejecutadas_Desde	FechaAltaCliente	Region	Gerencia	SubCanal	TipoPoblacion	Estrato	EF	Antiguedad_Cliente_EmpezoPromo_dd
10806	39	20	13	7.2307	94	19	3	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	21/03/2017	3	9	22	2	3	0	563
719	29	9	5	7	35	10	3	9/05/2019	4/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	4	13	10	2	1	0	3565
4120	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	15	2	1	0	3053
4253	40	16	32	6.1562	197	18	0	13/08/2018	22/09/2019	10	6	61	17	0	13/08/2018	7/03/2019	4/05/2010	1	20	12	1	3	1	3023
6344	39	20	17	6.8235	116	19	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	26/09/2013	4	6	9	2	2	1	1805
9985	39	20	27	5.6666	153	22	0	5/09/2018	22/09/2019	3	3	11	6	0	5/09/2018	24/01/2019	9/10/2016	1	20	15	1	2	1	696
4602	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	11	15	2	2	1	2981
9452	40	16	15	16	240	160	0	5/09/2018	6/05/2019	0	0	0	0	0	NULL	NULL	15/06/2016	4	14	12	1	1	1	812
12558	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	2/02/2018	3	24	15	2	2	0	215
14166	39	20	14	6.7857	95	19	0	5/10/2018	22/09/2019	0	0	0	0	0	NULL	NULL	2/09/2018	3	30	12	2	3	1	33
11155	39	20	11	6.0909	67	11	3	5/10/2018	7/03/2019	0	0	0	0	0	NULL	NULL	8/06/2017	5	19	9	2	2	0	484
7210	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	28/07/2014	3	32	15	1	1	1	1500
12877	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	21/03/2018	5	27	24	1	1	0	168
6441	40	16	1	160	160	160	160	6/05/2019	6/05/2019	0	0	0	0	0	NULL	NULL	5/11/2013	4	14	10	2	1	0	2008
13698	39	20	21	5.4761	115	16	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	6/08/2018	1	5	15	2	3	0	30
14263	40	16	7	30.1428	211	160	3	2/11/2018	6/05/2019	0	0	0	0	0	NULL	NULL	14/09/2018	4	14	10	2	1	0	49
3144	29	9	2	10	20	17	3	22/11/2018	4/08/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	9	2	2	1	3160
14676	29	9	1	1	1	1	1	24/08/2019	24/08/2019	0	0	0	0	0	NULL	NULL	6/12/2018	5	33	6	2	2	0	261
5022	39	20	21	6.238	131	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	27/10/2010	3	7	15	2	3	1	2870
7026	40	16	24	5.9166	142	19	0	5/09/2018	22/09/2019	6	9	54	19	0	7/09/2018	7/08/2019	23/05/2014	3	10	15	2	2	1	1566
7296	40	16	27	8.2592	223	26	0	13/08/2018	22/09/2019	9	8	73	19	0	13/08/2018	7/08/2019	28/08/2014	3	8	15	2	2	1	1446
7991	29	9	2	7	14	11	3	22/11/2018	13/04/2019	1	11	11	11	0	13/04/2019	13/04/2019	23/04/2015	3	25	9	1	1	1	1309
13595	40	16	13	5.8461	76	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	25/07/2018	5	27	18	2	1	0	42
5172	39	20	9	5.7777	52	11	3	5/10/2018	24/01/2019	0	0	0	0	0	NULL	NULL	2/03/2011	5	33	9	1	2	1	2774
13581	39	20	17	5.9411	101	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	24/07/2018	5	11	9	2	3	1	43
6742	39	20	12	5.4166	65	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	27/02/2014	4	22	12	1	1	1	1651
14049	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	13/08/2018	3	9	9	2	2	0	23
7771	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	2	6	12	9	0	5/10/2018	8/01/2019	18/02/2015	5	19	16	1	1	0	1295
1105	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	11/10/2009	4	6	10	1	2	1	3251
4880	40	16	22	5.8636	129	20	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	16/08/2010	1	18	12	2	1	1	2942
5023	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	27/10/2010	5	19	15	1	3	1	2975
2909	39	20	14	5.6428	79	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	2/03/2010	4	13	12	2	3	1	3109
13637	40	16	20	6.4	128	19	0	5/09/2018	22/09/2019	4	8	32	11	0	5/10/2018	8/11/2018	2/08/2018	5	17	10	2	2	0	34
14791	39	20	4	10.5	42	19	4	11/07/2019	22/09/2019	0	0	0	0	0	NULL	NULL	8/01/2019	5	12	16	2	2	0	184
7636	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	13/01/2015	1	16	9	2	1	0	1361
8824	40	16	2	93	186	160	26	3/04/2019	6/05/2019	0	0	0	0	0	NULL	NULL	24/12/2015	4	15	9	2	2	0	1196
10997	39	20	19	6.421	122	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	4/05/2017	5	19	16	2	2	1	489
14950	29	9	2	9	18	9	9	5/09/2019	5/09/2019	0	0	0	0	0	NULL	NULL	8/02/2019	4	13	9	2	1	0	209
1202	40	16	14	5.7142	80	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	15	16	2	2	0	3250
14164	29	9	2	4.5	9	7	2	19/12/2018	18/08/2019	0	0	0	0	0	NULL	NULL	2/09/2018	5	33	12	2	1	1	108
1789	40	16	3	7	21	11	1	29/08/2018	7/10/2018	0	0	0	0	0	NULL	NULL	9/11/2009	5	31	7	2	2	0	3215
9745	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	23/08/2016	5	11	18	2	1	0	773
52	39	20	12	5.4166	65	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	7/05/2009	4	22	10	2	2	1	3408
67	40	16	7	28.7142	201	160	3	5/10/2018	6/05/2019	0	0	0	0	0	NULL	NULL	8/05/2009	4	22	6	1	4	1	3437
8264	29	9	6	8.3333	50	17	3	9/05/2019	5/09/2019	0	0	0	0	0	NULL	NULL	15/07/2015	4	6	9	2	2	0	1394
12912	29	9	5	8	40	17	2	19/12/2018	18/08/2019	0	0	0	0	0	NULL	NULL	27/03/2018	5	12	18	2	3	1	267
11012	40	16	23	5.913	136	20	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	8/05/2017	1	23	9	2	3	1	485
1187	39	20	8	8.5	68	19	4	7/03/2019	22/09/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	15	9	2	2	1	3433
816	40	16	20	6.4	128	19	0	5/09/2018	22/09/2019	1	6	6	6	0	17/09/2018	17/09/2018	13/09/2009	5	29	22	1	2	1	3279
3040	40	16	19	5.7894	110	13	0	5/09/2018	22/09/2019	2	8	17	13	0	16/01/2019	7/08/2019	29/03/2010	3	8	9	2	2	0	3082
10103	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	2/11/2016	4	6	9	2	1	0	1019
10996	39	20	21	6.7142	141	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	3/05/2017	5	12	9	1	2	0	490
12327	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	19/12/2017	3	9	9	2	2	0	338
7796	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	26/02/2015	3	28	15	1	3	1	1365
8689	39	20	14	5.8571	82	13	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	10/11/2015	4	26	9	2	1	0	1030
12410	29	9	3	7	21	9	3	22/11/2018	5/09/2019	0	0	0	0	0	NULL	NULL	9/01/2018	3	9	9	2	1	0	317
13303	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	11/06/2018	4	21	9	2	1	0	86
14634	29	9	6	5.5	33	7	3	9/05/2019	7/09/2019	0	0	0	0	0	NULL	NULL	2/12/2018	1	5	9	2	3	0	158
4865	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	18/07/2010	5	31	16	1	1	1	2971
403	39	20	12	6.6666	80	13	3	5/10/2018	7/08/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	32	15	1	2	0	3349
2105	40	16	14	4.7857	67	9	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	29/11/2009	5	19	10	2	2	0	3202
3842	39	20	20	6.5	130	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	26/04/2010	3	10	9	2	1	0	3054
4329	40	16	31	5.9032	183	18	0	12/08/2018	22/09/2019	10	5	57	9	0	12/08/2018	7/03/2019	4/05/2010	1	20	9	1	1	1	3022
6158	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	4/07/2013	3	9	18	2	3	0	1967
7304	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	2	8	17	13	0	16/01/2019	7/08/2019	31/08/2014	5	12	10	1	2	1	1466
836	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	13/09/2009	5	12	9	1	2	0	3309
9784	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	1/09/2016	3	9	9	2	2	0	812
2558	39	20	25	5.92	148	20	0	5/09/2018	22/09/2019	3	12	36	20	0	16/10/2018	10/07/2019	24/02/2010	1	18	16	2	2	1	3115
1346	29	9	1	17	17	17	17	4/08/2019	4/08/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	15	9	2	2	0	3583
5333	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	23/07/2011	3	32	18	2	1	0	2601
13422	39	20	3	4.3333	13	8	2	23/11/2018	27/08/2019	0	0	0	0	0	NULL	NULL	3/07/2018	1	16	1	2	3	0	143
1114	29	9	2	7	14	7	7	18/08/2019	18/08/2019	0	0	0	0	0	NULL	NULL	11/10/2009	1	16	22	1	3	0	3598
13619	39	20	15	6.1333	92	22	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	29/07/2018	4	14	9	2	2	1	38
1284	40	16	15	17.4666	262	160	0	5/09/2018	6/05/2019	1	160	160	160	0	6/05/2019	6/05/2019	12/10/2009	4	6	9	2	3	0	3250
13771	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	9/08/2018	1	16	9	2	2	0	57
13888	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	11/08/2018	4	6	10	2	3	0	25
7713	29	9	7	7.5714	53	17	3	22/11/2018	5/09/2019	0	0	0	0	0	NULL	NULL	4/02/2015	3	25	6	2	2	1	1387
8907	40	16	21	6.1904	130	19	0	29/08/2018	22/09/2019	3	6	18	9	0	2/11/2018	7/03/2019	25/01/2016	5	11	22	2	6	1	947
12091	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	5/11/2017	4	13	10	2	1	0	651
4546	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	11	9	2	2	0	2981
10023	39	20	12	6.5	78	16	1	7/09/2018	18/09/2019	0	0	0	0	0	NULL	NULL	13/10/2016	1	5	6	2	3	1	694
11091	40	16	14	19.0714	267	160	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	29/05/2017	4	21	9	1	2	0	464
1108	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	11/10/2009	1	16	9	1	1	0	3281
2176	40	16	25	6.96	174	19	0	12/08/2018	22/09/2019	8	5	43	12	0	12/08/2018	16/01/2019	31/01/2010	3	25	15	1	1	1	3115
854	40	16	17	5.8823	100	13	0	5/09/2018	7/08/2019	0	0	0	0	0	NULL	NULL	13/09/2009	5	19	9	2	2	1	3279
2869	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	1/03/2010	3	25	22	1	2	1	3110
5093	39	20	23	6.0434	139	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	24/01/2011	3	9	16	2	2	1	2781
13397	40	16	12	5.9166	71	11	3	7/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	27/06/2018	1	4	9	2	4	1	72
7106	40	16	21	5.6666	119	19	0	5/09/2018	22/09/2019	3	10	32	19	0	7/09/2018	11/07/2019	25/06/2014	3	28	15	1	2	1	1533
8184	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	20/06/2015	4	15	15	1	2	1	1520
11345	39	20	13	5.8461	76	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	18/07/2017	4	13	10	2	3	1	414
524	39	20	24	5.9583	143	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	32	9	2	3	0	3319
4159	39	20	5	6.2	31	11	3	5/10/2018	24/01/2019	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	18	2	3	0	3083
11561	40	16	12	6.6666	80	13	3	5/10/2018	7/08/2019	1	9	9	9	0	5/10/2018	5/10/2018	22/08/2017	3	28	9	1	1	0	409
12113	40	16	11	5.5454	61	11	0	5/09/2018	8/11/2018	0	0	0	0	0	NULL	NULL	8/11/2017	3	28	22	1	4	0	301
7675	29	9	4	7	28	9	3	22/11/2018	5/09/2019	1	7	7	7	0	18/08/2019	18/08/2019	23/01/2015	3	7	15	2	2	1	1399
9707	39	20	24	6.25	150	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	16/08/2016	3	30	6	2	3	1	750
10301	29	9	4	6	24	9	3	22/11/2018	5/09/2019	0	0	0	0	0	NULL	NULL	15/12/2016	3	9	9	2	2	0	707
8962	39	20	21	5.3333	112	22	0	5/09/2018	27/08/2019	1	2	2	2	0	23/11/2018	23/11/2018	8/02/2016	1	20	11	1	2	1	940
4117	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	27/04/2010	3	9	9	2	2	0	3131
14436	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	22/10/2018	3	8	18	2	3	0	31
5839	29	9	1	2	2	2	2	19/12/2018	19/12/2018	0	0	0	0	0	NULL	NULL	10/01/2013	5	11	16	2	1	1	2169
538	40	16	25	6.6	165	22	0	31/08/2018	22/09/2019	3	10	32	13	0	31/08/2018	7/08/2019	4/08/2009	3	32	12	2	3	1	3314
1692	39	20	18	6.2222	112	22	0	5/09/2018	7/08/2019	0	0	0	0	0	NULL	NULL	9/11/2009	5	31	11	2	3	1	3222
6479	40	16	19	15.2105	289	160	0	5/09/2018	11/09/2019	3	63	190	160	0	7/09/2018	6/05/2019	20/11/2013	4	13	9	2	1	1	1750
8494	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	19/09/2015	3	10	15	2	1	0	1082
13660	39	20	19	5.6315	107	13	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	3/08/2018	1	4	9	2	3	0	33
56	39	20	13	5.2307	68	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	7/05/2009	4	22	12	2	2	0	3408
1425	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	12/10/2009	4	6	22	2	1	1	3597
1225	29	9	4	10.5	42	17	7	4/08/2019	5/09/2019	1	7	7	7	0	18/08/2019	18/08/2019	12/10/2009	4	6	15	2	4	0	3583
5266	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	5	8	44	19	0	7/09/2018	7/08/2019	26/04/2011	3	25	18	1	1	1	2689
4918	40	16	19	6.1052	116	19	0	5/09/2018	22/09/2019	4	8	32	19	0	4/10/2018	11/07/2019	8/09/2010	3	8	9	2	2	1	2919
6933	39	20	4	13	52	19	9	5/10/2018	7/08/2019	0	0	0	0	0	NULL	NULL	27/04/2014	3	10	18	2	2	1	1622
6947	40	16	11	6.0909	67	11	3	5/10/2018	7/03/2019	0	0	0	0	0	NULL	NULL	30/04/2014	5	11	6	2	2	0	1619
3262	39	20	6	7.3333	44	13	3	5/10/2018	7/08/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	8	7	2	2	1	3112
6347	39	20	13	5.8461	76	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	29/09/2013	4	6	10	2	1	0	1802
4006	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	27/04/2010	3	10	9	2	2	0	3131
9239	39	20	22	6.3181	139	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	26/04/2016	1	16	18	2	3	0	862
12248	29	9	5	6.2	31	7	3	15/05/2019	7/09/2019	0	0	0	0	0	NULL	NULL	6/12/2017	1	23	15	2	2	1	525
8263	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	15/07/2015	4	6	12	2	2	1	1495
681	39	20	18	6.7777	122	19	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	4	13	9	2	2	1	3319
2905	39	20	15	5.6	84	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	1/03/2010	4	13	15	2	1	1	3110
6622	39	20	23	5.5652	128	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	27/01/2014	3	30	22	1	2	1	1682
324	39	20	5	9.2	46	11	6	5/10/2018	18/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	22	2	1	1	3349
5254	39	20	14	5.1428	72	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	13/04/2011	5	33	18	1	2	0	2702
6265	39	20	14	5.1428	72	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	25/08/2013	3	8	22	2	4	0	1837
11195	39	20	25	5.44	136	20	0	5/09/2018	22/09/2019	3	7	23	9	0	20/09/2018	7/03/2019	16/06/2017	1	18	12	2	4	1	446
7104	40	16	11	5.5454	61	11	0	5/09/2018	8/11/2018	0	0	0	0	0	NULL	NULL	24/06/2014	4	26	22	1	1	0	1534
13985	40	16	6	6.6666	40	13	0	7/08/2019	22/09/2019	0	0	0	0	0	NULL	NULL	12/08/2018	1	16	1	2	1	0	360
599	39	20	24	5.9583	143	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	4/08/2009	3	32	22	2	3	1	3319
3649	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	1/04/2010	3	7	12	2	3	0	3157
9555	39	20	12	5.5	66	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	11/07/2016	5	19	18	2	2	0	786
8851	39	20	18	6.6111	119	19	0	5/09/2018	7/08/2019	0	0	0	0	0	NULL	NULL	5/01/2016	5	33	12	1	2	0	974
10380	29	9	3	9	27	11	7	13/04/2019	5/09/2019	0	0	0	0	0	NULL	NULL	6/01/2017	4	14	9	2	4	1	827
11037	39	20	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	15/05/2017	3	9	9	2	3	0	478
13394	40	16	3	8	24	16	3	14/07/2019	27/08/2019	0	0	0	0	0	NULL	NULL	27/06/2018	1	5	9	2	3	0	382
2599	39	20	22	6.0909	134	20	0	5/09/2018	22/09/2019	4	4	16	5	0	2/11/2018	24/01/2019	24/02/2010	1	18	22	2	2	1	3115
3810	29	9	3	5.6666	17	11	3	22/11/2018	15/05/2019	0	0	0	0	0	NULL	NULL	26/04/2010	3	10	15	2	1	1	3132
6359	40	16	1	160	160	160	160	6/05/2019	6/05/2019	0	0	0	0	0	NULL	NULL	6/10/2013	4	22	16	1	1	0	2038
13146	39	20	20	6.45	129	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	15/05/2018	5	27	15	2	1	0	113
5799	29	9	1	4	4	4	4	13/08/2019	13/08/2019	0	0	0	0	0	NULL	NULL	25/11/2012	1	5	12	2	3	1	2452
9333	40	16	2	16	32	19	13	11/07/2019	7/08/2019	0	0	0	0	0	NULL	NULL	19/05/2016	3	25	18	2	2	1	1148
9532	40	16	17	16.1176	274	160	0	5/09/2018	11/09/2019	1	160	160	160	0	6/05/2019	6/05/2019	5/07/2016	4	26	9	2	2	0	792
11424	39	20	23	6.0434	139	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	27/07/2017	3	10	15	2	3	1	405
11756	40	16	12	5.75	69	11	0	5/09/2018	9/03/2019	0	0	0	0	0	NULL	NULL	26/09/2017	5	17	12	2	1	0	344
576	40	16	18	5.8888	106	13	0	5/09/2018	11/09/2019	2	3	6	5	0	5/09/2018	2/11/2018	4/08/2009	3	32	15	1	2	0	3319
3318	40	16	16	5.4375	87	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	30/03/2010	3	7	22	2	2	0	3081
9183	40	16	3	8	24	11	4	5/10/2018	26/08/2019	0	0	0	0	0	NULL	NULL	11/04/2016	4	26	9	2	2	0	907
11289	40	16	19	5.9473	113	19	0	29/08/2018	11/09/2019	3	3	10	5	0	5/09/2018	16/01/2019	4/07/2017	5	27	9	2	2	0	421
14673	29	9	2	4	8	5	3	9/05/2019	15/05/2019	0	0	0	0	0	NULL	NULL	6/12/2018	3	8	9	2	2	0	154
2280	39	20	13	5.2307	68	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	1/02/2010	4	14	11	1	2	1	3138
2295	40	16	15	16	240	160	0	5/09/2018	6/05/2019	0	0	0	0	0	NULL	NULL	1/02/2010	4	14	12	2	2	1	3138
4821	39	20	18	5.8888	106	13	0	5/09/2018	11/09/2019	0	0	0	0	0	NULL	NULL	9/07/2010	5	12	9	1	2	0	2980
3728	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	26/04/2010	3	7	9	2	3	0	3132
9634	39	20	19	6.421	122	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	1/08/2016	3	28	9	2	2	0	765
9517	39	20	1	4	4	4	4	24/01/2019	24/01/2019	0	0	0	0	0	NULL	NULL	4/07/2016	4	22	9	1	1	0	934
11521	40	16	24	6.9166	166	19	0	29/08/2018	22/09/2019	2	13	26	19	0	1/11/2018	11/07/2019	15/08/2017	5	29	9	2	3	1	379
1012	40	16	19	5.7368	109	13	0	5/09/2018	11/09/2019	1	4	4	4	0	16/01/2019	16/01/2019	14/09/2009	1	4	22	2	3	0	3278
5567	29	9	3	8.3333	25	9	7	18/08/2019	5/09/2019	0	0	0	0	0	NULL	NULL	14/03/2012	1	18	16	2	1	0	2713
11356	39	20	14	5.7142	80	11	0	5/09/2018	26/08/2019	0	0	0	0	0	NULL	NULL	19/07/2017	4	6	16	2	2	0	413
11371	40	16	20	6.45	129	19	0	5/09/2018	22/09/2019	4	11	44	19	0	5/10/2018	7/08/2019	20/07/2017	3	10	9	2	1	0	412
92	39	20	2	10	20	11	9	5/10/2018	7/10/2018	0	0	0	0	0	NULL	NULL	8/05/2009	4	22	9	2	1	1	3437
107	40	16	1	160	160	160	160	6/05/2019	6/05/2019	0	0	0	0	0	NULL	NULL	8/05/2009	4	22	9	1	1	0	3650
2948	39	20	24	6.3333	152	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	29/03/2010	3	7	15	2	3	1	3082
2415	40	16	19	6.3684	121	20	0	5/09/2018	27/08/2019	0	0	0	0	0	NULL	NULL	24/02/2010	1	18	15	2	3	0	3115
9649	40	16	18	6.3333	114	19	0	5/09/2018	22/09/2019	1	9	9	9	0	5/10/2018	5/10/2018	5/08/2016	3	9	9	2	1	0	761
11506	39	20	8	7	56	11	3	5/10/2018	7/03/2019	0	0	0	0	0	NULL	NULL	13/08/2017	4	6	10	2	1	0	418
6110	39	20	14	5.1428	72	11	0	5/09/2018	24/01/2019	0	0	0	0	0	NULL	NULL	13/06/2013	5	11	22	2	3	1	1910
14414	40	16	1	4	4	4	4	24/01/2019	24/01/2019	0	0	0	0	0	NULL	NULL	19/10/2018	4	13	9	2	1	0	97
451	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	4/08/2009	3	24	18	1	1	0	3397
9769	40	16	16	16.625	266	160	0	5/09/2018	26/08/2019	1	160	160	160	0	6/05/2019	6/05/2019	28/08/2016	4	6	9	2	1	0	738
575	40	16	24	7.375	177	19	0	5/09/2018	22/09/2019	6	6	41	15	0	5/10/2018	16/01/2019	4/08/2009	3	32	15	1	2	0	3319
2716	39	20	11	7.1818	79	20	3	5/10/2018	27/08/2019	1	20	20	20	0	10/07/2019	10/07/2019	25/02/2010	1	23	10	2	1	0	3144
9208	29	9	3	5.6666	17	11	3	22/11/2018	15/05/2019	0	0	0	0	0	NULL	NULL	18/04/2016	3	25	15	1	2	1	948
10838	39	20	12	7.5	90	20	3	5/10/2018	11/09/2019	2	12	25	20	0	2/11/2018	10/07/2019	2/04/2017	1	18	9	2	3	0	551
792	39	20	21	6.3809	134	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	13/09/2009	5	29	12	2	2	1	3279
1663	39	20	26	5.5769	145	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	9/11/2009	1	5	10	1	2	1	3222
11113	29	9	8	8	64	17	3	22/11/2018	5/09/2019	0	0	0	0	0	NULL	NULL	4/06/2017	3	10	9	2	2	0	536
4787	39	20	20	6.75	135	22	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	8/07/2010	5	12	16	1	2	1	2981
13613	39	20	25	5.68	142	20	0	5/09/2018	25/09/2019	3	5	17	8	0	7/09/2018	9/03/2019	27/07/2018	1	23	6	2	2	1	40
7163	39	20	14	5.7142	80	11	0	5/09/2018	7/03/2019	0	0	0	0	0	NULL	NULL	10/07/2014	4	14	16	1	2	1	1518
3811	29	9	5	7.8	39	17	3	22/11/2018	4/08/2019	0	0	0	0	0	NULL	NULL	26/04/2010	3	10	9	2	3	0	3132
11264	29	9	1	3	3	3	3	22/11/2018	22/11/2018	0	0	0	0	0	NULL	NULL	28/06/2017	3	8	22	2	3	0	512
11941	39	20	22	5.7272	126	19	0	5/09/2018	22/09/2019	0	0	0	0	0	NULL	NULL	18/10/2017	3	30	16	1	2	1	322
2866	29	9	3	10.3333	31	17	3	22/11/2018	4/08/2019	0	0	0	0	0	NULL	NULL	1/03/2010	3	25	15	1	2	1	3188
