Cosecha	Cliente	Marca	Cupo	Total_Promociones	Prom_Duracion_dd	Total_Duracion_dd	Maxima_Duracion_dd	Minima_Duracion_dd	MinFecha_Desde	MaxFecha_Desde	Total_Promo_Ejecutadas	Prom_Duracion_Ejecutadas_dd	Total_Duracion_Ejecutadas_dd	Maxima_Duracion_Ejecutadas_dd	Minima_Duracion_Ejecutadas_dd	MinFecha_Ejecutadas_Desde	MaxFecha_Ejecutadas_Desde	Total_Promociones_Prev	Prom_Duracion_dd_Prev	Total_Duracion_dd_Prev	Maxima_Duracion_dd_Prev	Minima_Duracion_dd_Prev	MinFecha_Desde_Prev	MaxFecha_Desde_Prev	Total_Promo_Ejecutadas_Prev	Prom_Duracion_Ejecutadas_dd_Prev	Total_Duracion_Ejecutadas_dd_Prev	Maxima_Duracion_Ejecutadas_dd_Prev	Minima_Duracion_Ejecutadas_dd_Prev	MinFecha_Ejecutadas_Desde_Prev	MaxFecha_Ejecutadas_Desde_Prev	FechaAltaCliente	Region	Gerencia	SubCanal	TipoPoblacion	Estrato	EF	Antiguedad_Cliente_dd	NroVecesCompra	Total_Net_Revenue	Total_Net_Volumen	Total_Dcto	Max_Net_Revenue	Max_Net_Volumen	Max_Dcto	Min_Net_Revenue	Min_Net_Volumen	Min_Dcto	Total_Net_Revenue_Clase_Envase_1	Total_Net_Volumen_Clase_Envase_1	Total_Net_Dscto_Clase_Envase_1	Total_Net_Revenue_Clase_Envase_2	Total_Net_Volumen_Clase_Envase_2	Total_Net_Dscto_Clase_Envase_2	Total_Net_Revenue_Clase_Envase_3	Total_Net_Volumen_Clase_Envase_3	Total_Net_Dscto_Clase_Envase_3	Total_Net_Revenue_Clase_SegmentoPrecio_1	Total_Net_Volumen_Clase_SegmentoPrecio_1	Total_Net_Dscto_Clase_SegmentoPrecio_1	Total_Net_Revenue_Clase_SegmentoPrecio_2	Total_Net_Volumen_Clase_SegmentoPrecio_2	Total_Net_Dscto_Clase_SegmentoPrecio_2	Total_Net_Revenue_Clase_SegmentoPrecio_3	Total_Net_Volumen_Clase_SegmentoPrecio_3	Total_Net_Dscto_Clase_SegmentoPrecio_3	Total_Net_Revenue_Clase_SegmentoPrecio_4	Total_Net_Volumen_Clase_SegmentoPrecio_4	Total_Net_Dscto_Clase_SegmentoPrecio_4	UltimoAñoMesVenta	Ultimo_Total_Net_Revenue	Ultimo_Total_Net_Volumen	Ultimo_Total_Dcto	Ultimo_Total_Net_Revenue_Clase_Envase_1	Ultimo_Total_Net_Volumen_Clase_Envase_1	Ultimo_Total_Net_Dscto_Clase_Envase_1	Ultimo_Total_Net_Revenue_Clase_Envase_2	Ultimo_Total_Net_Volumen_Clase_Envase_2	Ultimo_Total_Net_Dscto_Clase_Envase_2	Ultimo_Total_Net_Revenue_Clase_Envase_3	Ultimo_Total_Net_Volumen_Clase_Envase_3	Ultimo_Total_Net_Dscto_Clase_Envase_3	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_1	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_2	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_3	Ultimo_Total_Net_Revenue_Clase_SegmentoPrecio_4	Ultimo_Total_Net_Volumen_Clase_SegmentoPrecio_4	Ultimo_Total_Net_Dscto_Clase_SegmentoPrecio_4
201808	1020	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/09/2009	5	17	10	2	3	0	3271	5	224967.02	0.72	-3237.24	75770.15	0.24	0	9549.58	0.03	-3237.24	0	0	0	224967.02	0.72	-3237.24	0	0	0	224967.02	0.72	-3237.24	0	0	0	0	0	0	0	0	0	201807	56978	0	0	0	0	0	56978	0	0	0	0	0	56978	0	0	0	0	0	0	0	0	0	0	0
201808	10219	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	1/12/2016	5	27	16	2	3	1	636	7	2395456.44	7.58	-24664.38	423336.86	1.31	0	209661.44	0.74	-11330.58	0	0	0	2395456.44	7.58	-24664.38	0	0	0	2395456.44	7.58	-24664.38	0	0	0	0	0	0	0	0	0	201807	423337	1	0	0	0	0	423337	1	0	0	0	0	423337	1	0	0	0	0	0	0	0	0	0	0
201808	10361	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	2/01/2017	5	29	9	2	2	0	604	5	846991.64	2.7	-20871.13	271926	0.89	0	95495.76	0.3	-13069.59	0	0	0	846991.64	2.7	-20871.13	0	0	0	846991.64	2.7	-20871.13	0	0	0	0	0	0	0	0	0	201807	271926	1	-13070	0	0	0	271926	1	-13070	0	0	0	271926	1	-13070	0	0	0	0	0	0	0	0	0
201808	10246	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	6/12/2016	5	19	16	2	6	1	631	7	1011222.44	3.24	-33724.97	246321.12	0.8	0	78513.62	0.24	-13241.65	0	0	0	1011222.44	3.24	-33724.97	0	0	0	1011222.44	3.24	-33724.97	0	0	0	0	0	0	0	0	0	201807	246321	1	-13242	0	0	0	246321	1	-13242	0	0	0	246321	1	-13242	0	0	0	0	0	0	0	0	0
201808	10241	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/12/2016	5	12	9	1	2	1	633	7	1236127.78	3.96	-17391.35	242420.35	0.8	0	124144.49	0.39	-6242.77	0	0	0	1236127.78	3.96	-17391.35	0	0	0	1236127.78	3.96	-17391.35	0	0	0	0	0	0	0	0	0	201807	142444	0	0	0	0	0	142444	0	0	0	0	0	142444	0	0	0	0	0	0	0	0	0	0	0
201808	10242	40	16	2	3	6	4	2	13/08/2018	29/08/2018	1	4	4	4	0	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	4/12/2016	5	27	9	2	2	1	633	5	387486.4	1.25	-7941.33	221586.67	0.68	0	18780.83	0.06	-7941.33	0	0	0	387486.4	1.25	-7941.33	0	0	0	387486.4	1.25	-7941.33	0	0	0	0	0	0	0	0	0	201807	75970	0	0	0	0	0	75970	0	0	0	0	0	75970	0	0	0	0	0	0	0	0	0	0	0
201808	10271	40	16	1	18	18	18	18	13/08/2018	13/08/2018	1	18	18	18	18	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	11/12/2016	3	28	9	1	2	0	610	7	1058670.35	3.43	-48580.02	250489.28	0.77	0	79153.29	0.3	-24282.66	0	0	0	1058670.35	3.43	-48580.02	0	0	0	1058670.35	3.43	-48580.02	0	0	0	0	0	0	0	0	0	201807	172885	1	-17181	0	0	0	172885	1	-17181	0	0	0	172885	1	-17181	0	0	0	0	0	0	0	0	0
201808	10407	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	13/01/2017	1	5	12	2	4	1	576	7	6733670.15	22.31	-489458.73	1244851.21	4.06	0	441639.14	1.34	-133219.68	0	0	0	6733670.15	22.31	-489458.73	0	0	0	6733670.15	22.31	-489458.73	0	0	0	0	0	0	0	0	0	201807	1244851	4	-70315	0	0	0	1244851	4	-70315	0	0	0	1244851	4	-70315	0	0	0	0	0	0	0	0	0
201808	10291	40	16	2	3	6	4	2	12/08/2018	29/08/2018	1	4	4	4	0	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	14/12/2016	5	29	9	2	3	0	623	7	2446548.17	8.54	-271732.8	560680.43	1.9	-2237.82	139147.25	0.48	-63492.37	0	0	0	2446548.17	8.54	-271732.8	0	0	0	2446548.17	8.54	-271732.8	0	0	0	0	0	0	0	0	0	201807	402346	1	-63492	0	0	0	402346	1	-63492	0	0	0	402346	1	-63492	0	0	0	0	0	0	0	0	0
201808	10316	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	19/12/2016	5	12	6	1	1	1	618	6	1902780.1	6.18	-74197.42	566310.7	1.81	0	9634.2	0.03	-32444.57	0	0	0	1902780.1	6.18	-74197.42	0	0	0	1902780.1	6.18	-74197.42	0	0	0	0	0	0	0	0	0	201807	537459	2	-32445	0	0	0	537459	2	-32445	0	0	0	537459	2	-32445	0	0	0	0	0	0	0	0	0
201808	10443	39	20	1	6	6	6	6	15/08/2018	15/08/2018	1	6	6	6	6	15/08/2018	15/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	19/01/2017	1	18	12	2	2	1	573	6	954453.27	3.09	-51104.99	210353.19	0.74	0	90421.52	0.3	-30428.63	0	0	0	954453.27	3.09	-51104.99	0	0	0	954453.27	3.09	-51104.99	0	0	0	0	0	0	0	0	0	201807	205540	1	-6179	0	0	0	205540	1	-6179	0	0	0	205540	1	-6179	0	0	0	0	0	0	0	0	0
201808	10329	39	20	1	12	12	12	12	13/08/2018	13/08/2018	1	12	12	12	12	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	22/12/2016	1	23	15	2	2	1	599	7	2143324.85	7.04	-83634.59	444343.32	1.51	0	140240.3	0.45	-40297.43	0	0	0	2143324.85	7.04	-83634.59	0	0	0	2143324.85	7.04	-83634.59	0	0	0	0	0	0	0	0	0	201807	444343	2	-40297	0	0	0	444343	2	-40297	0	0	0	444343	2	-40297	0	0	0	0	0	0	0	0	0
201808	10470	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	24/01/2017	3	28	16	2	4	1	584	7	7204966.74	22.91	-312880.27	1273103.2	3.98	-12649.89	776079.08	2.43	-94874.21	0	0	0	7204966.74	22.91	-312880.27	0	0	0	7204966.74	22.91	-312880.27	0	0	0	0	0	0	0	0	0	201807	1040831	3	-17656	0	0	0	1040831	3	-17656	0	0	0	1040831	3	-17656	0	0	0	0	0	0	0	0	0
201808	10499	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	1/02/2017	5	29	9	2	3	0	574	6	1466778.64	5.02	-83229.04	812900.62	2.67	0	-21480.6	0.12	-42109.94	0	0	0	1466778.64	5.02	-83229.04	0	0	0	1466778.64	5.02	-83229.04	0	0	0	0	0	0	0	0	0	201807	302124	1	-30496	0	0	0	302124	1	-30496	0	0	0	302124	1	-30496	0	0	0	0	0	0	0	0	0
201808	10514	40	16	1	18	18	18	18	13/08/2018	13/08/2018	1	18	18	18	18	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	1/02/2017	3	25	9	1	1	0	558	7	382869.31	1.22	-9450	162342.79	0.5	0	9471.27	0.03	-9450	0	0	0	382869.31	1.22	-9450	0	0	0	382869.31	1.22	-9450	0	0	0	0	0	0	0	0	0	201807	18993	0	0	0	0	0	18993	0	0	0	0	0	18993	0	0	0	0	0	0	0	0	0	0	0
201808	10367	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	3/01/2017	5	33	15	2	1	0	603	7	768567.19	2.45	-13845.04	185604.81	0.59	0	38536.81	0.12	-4356.53	0	0	0	768567.19	2.45	-13845.04	0	0	0	768567.19	2.45	-13845.04	0	0	0	0	0	0	0	0	0	201807	185605	1	-4357	0	0	0	185605	1	-4357	0	0	0	185605	1	-4357	0	0	0	0	0	0	0	0	0
201808	10565	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	10/02/2017	3	9	12	2	3	1	567	7	5022834.66	16.24	-256123.56	904002.17	2.88	0	535117.43	1.78	-95437.1	0	0	0	5022834.66	16.24	-256123.56	0	0	0	5022834.66	16.24	-256123.56	0	0	0	0	0	0	0	0	0	201807	557148	2	-20296	0	0	0	557148	2	-20296	0	0	0	557148	2	-20296	0	0	0	0	0	0	0	0	0
201808	10386	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	10/01/2017	5	19	15	2	2	0	596	5	295967.54	0.95	-8867.22	171634.83	0.56	0	19099.15	0.06	-8867.22	0	0	0	295967.54	0.95	-8867.22	0	0	0	295967.54	0.95	-8867.22	0	0	0	0	0	0	0	0	0	201806	171635	1	-8867	0	0	0	171635	1	-8867	0	0	0	171635	1	-8867	0	0	0	0	0	0	0	0	0
201808	10571	40	16	2	9	18	14	4	13/08/2018	31/08/2018	2	9	18	14	4	13/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	12/02/2017	3	8	16	2	1	0	565	7	3807445.39	12.24	-120244.61	805399.96	2.55	0	385533.51	1.25	-36052.2	0	0	0	3807445.39	12.24	-120244.61	0	0	0	3807445.39	12.24	-120244.61	0	0	0	0	0	0	0	0	0	201807	424203	1	-8828	0	0	0	424203	1	-8828	0	0	0	424203	1	-8828	0	0	0	0	0	0	0	0	0
201808	10572	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	12/02/2017	5	12	9	2	2	0	563	5	516334.45	1.65	-6695.21	142219.11	0.45	0	38198.3	0.12	-6695.21	0	0	0	516334.45	1.65	-6695.21	0	0	0	516334.45	1.65	-6695.21	0	0	0	0	0	0	0	0	0	201807	94963	0	0	0	0	0	94963	0	0	0	0	0	94963	0	0	0	0	0	0	0	0	0	0	0
201808	10392	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	10/01/2017	5	27	16	2	2	1	596	6	743481.78	2.37	-6805.8	221289.72	0.68	0	48504.2	0.15	-5535.3	0	0	0	743481.78	2.37	-6805.8	0	0	0	743481.78	2.37	-6805.8	0	0	0	0	0	0	0	0	0	201807	158072	1	-5535	0	0	0	158072	1	-5535	0	0	0	158072	1	-5535	0	0	0	0	0	0	0	0	0
201808	10599	39	20	1	10	10	10	10	12/08/2018	12/08/2018	1	10	10	10	10	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	17/02/2017	1	4	12	2	2	1	541	3	1373242.47	4.69	-146547.79	716938.93	2.41	-11861.26	168665.34	0.56	-73045.46	0	0	0	1373242.47	4.69	-146547.79	0	0	0	1373242.47	4.69	-146547.79	0	0	0	0	0	0	0	0	0	201807	716939	2	-61641	0	0	0	716939	2	-61641	0	0	0	716939	2	-61641	0	0	0	0	0	0	0	0	0
201808	10603	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	19/02/2017	5	29	24	2	2	1	556	7	1834421.68	5.7	-25096.07	472443.93	1.49	0	93076.38	0.3	-13241.65	0	0	0	1834421.68	5.7	-25096.07	0	0	0	1834421.68	5.7	-25096.07	0	0	0	0	0	0	0	0	0	201807	323612	1	-13242	0	0	0	323612	1	-13242	0	0	0	323612	1	-13242	0	0	0	0	0	0	0	0	0
201808	10619	40	16	1	10	10	10	10	13/08/2018	13/08/2018	1	10	10	10	10	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	21/02/2017	3	9	9	2	2	0	538	7	1457177.24	4.72	-30365.96	433539.14	1.34	0	58597.75	0.21	-18678.97	0	0	0	1457177.24	4.72	-30365.96	0	0	0	1457177.24	4.72	-30365.96	0	0	0	0	0	0	0	0	0	201807	104459	0	0	0	0	0	104459	0	0	0	0	0	104459	0	0	0	0	0	0	0	0	0	0	0
201808	10420	40	16	1	18	18	18	18	13/08/2018	13/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	16/01/2017	3	25	9	2	4	1	574	7	363109.67	1.2	-747.73	132597.77	0.42	0	18992.56	0.06	-747.73	0	0	0	363109.67	1.2	-747.73	0	0	0	363109.67	1.2	-747.73	0	0	0	0	0	0	0	0	0	201807	18993	0	0	0	0	0	18993	0	0	0	0	0	18993	0	0	0	0	0	0	0	0	0	0	0
201808	10427	40	16	1	5	5	5	5	12/08/2018	12/08/2018	1	5	5	5	5	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	17/01/2017	1	20	12	2	3	1	572	4	2876553.82	9.65	-268773.55	1311863.18	4.46	0	195083.87	0.74	-132416.45	0	0	0	2876553.82	9.65	-268773.55	0	0	0	2876553.82	9.65	-268773.55	0	0	0	0	0	0	0	0	0	201807	1311863	4	-132416	0	0	0	1311863	4	-132416	0	0	0	1311863	4	-132416	0	0	0	0	0	0	0	0	0
201808	10460	40	16	2	19	38	19	19	12/08/2018	12/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	23/01/2017	3	10	15	2	3	0	566	7	7742585.79	26.32	-575855.31	1292473.07	4.43	-40333.82	913750.53	3.27	-155801.98	0	0	0	7742585.79	26.32	-575855.31	0	0	0	7742585.79	26.32	-575855.31	0	0	0	0	0	0	0	0	0	201807	1223002	4	-40334	0	0	0	1223002	4	-40334	0	0	0	1223002	4	-40334	0	0	0	0	0	0	0	0	0
201808	10462	40	16	1	14	14	14	14	31/08/2018	31/08/2018	1	14	14	14	14	31/08/2018	31/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	23/01/2017	3	28	16	1	3	1	585	7	1825308.72	5.76	-56156.1	353311.31	1.07	0	141753.51	0.45	-31788.68	0	0	0	1825308.72	5.76	-56156.1	0	0	0	1825308.72	5.76	-56156.1	0	0	0	0	0	0	0	0	0	201807	298260	1	0	0	0	0	298260	1	0	0	0	0	298260	1	0	0	0	0	0	0	0	0	0	0
201808	10472	40	16	1	4	4	4	4	13/08/2018	13/08/2018	1	4	4	4	4	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	24/01/2017	3	25	9	2	2	1	566	7	1180933.65	3.74	-7841.76	227910.74	0.71	0	105045.34	0.33	-7841.76	0	0	0	1180933.65	3.74	-7841.76	0	0	0	1180933.65	3.74	-7841.76	0	0	0	0	0	0	0	0	0	201807	227911	1	0	0	0	0	227911	1	0	0	0	0	227911	1	0	0	0	0	0	0	0	0	0	0
201808	10482	40	16	1	4	4	4	4	13/08/2018	13/08/2018	1	4	4	4	4	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	25/01/2017	1	5	9	2	2	0	565	7	253475.76	0.84	-10074.28	48171.02	0.15	0	18992.56	0.06	-9450	0	0	0	253475.76	0.84	-10074.28	0	0	0	253475.76	0.84	-10074.28	0	0	0	0	0	0	0	0	0	201807	47481	0	0	0	0	0	47481	0	0	0	0	0	47481	0	0	0	0	0	0	0	0	0	0	0
201808	10497	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	29/01/2017	5	33	15	2	2	1	577	7	1525661.55	5.47	-222511.98	466710.15	1.49	0	63129.05	0.39	-60502.17	0	0	0	1525661.55	5.47	-222511.98	0	0	0	1525661.55	5.47	-222511.98	0	0	0	0	0	0	0	0	0	201807	63129	0	-60502	0	0	0	63129	0	-60502	0	0	0	63129	0	-60502	0	0	0	0	0	0	0	0	0
201808	10534	40	16	2	10	20	18	2	13/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	3/02/2017	5	27	16	2	4	0	572	6	1360218.19	4.4	-75404.1	376435.31	1.16	0	83824.95	0.3	-24183.22	0	0	0	1360218.19	4.4	-75404.1	0	0	0	1360218.19	4.4	-75404.1	0	0	0	0	0	0	0	0	0	201807	235790	1	-24183	0	0	0	235790	1	-24183	0	0	0	235790	1	-24183	0	0	0	0	0	0	0	0	0
201808	10540	40	16	2	3.5	7	5	2	13/08/2018	29/08/2018	1	5	5	5	0	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	6/02/2017	5	11	9	2	3	1	569	7	1128921.54	3.88	-111525.27	227297.29	0.83	0	85946.18	0.27	-54455.68	0	0	0	1128921.54	3.88	-111525.27	0	0	0	1128921.54	3.88	-111525.27	0	0	0	0	0	0	0	0	0	201807	227297	1	-38918	0	0	0	227297	1	-38918	0	0	0	227297	1	-38918	0	0	0	0	0	0	0	0	0
201808	10549	40	16	1	5	5	5	5	13/08/2018	13/08/2018	1	5	5	5	5	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	8/02/2017	1	16	12	1	3	0	551	7	814761.93	2.55	-8347.58	153940.67	0.48	0	68699.42	0.21	-5296.66	0	0	0	814761.93	2.55	-8347.58	0	0	0	814761.93	2.55	-8347.58	0	0	0	0	0	0	0	0	0	201807	148687	0	-5297	0	0	0	148687	0	-5297	0	0	0	148687	0	-5297	0	0	0	0	0	0	0	0	0
201808	10550	40	16	1	17	17	17	17	13/08/2018	13/08/2018	1	17	17	17	17	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	8/02/2017	3	32	10	2	2	1	551	7	388074.49	1.49	-73418.52	86707.83	0.3	0	5990.25	0.06	-23071.59	0	0	0	388074.49	1.49	-73418.52	0	0	0	388074.49	1.49	-73418.52	0	0	0	0	0	0	0	0	0	201807	73817	0	-11427	0	0	0	73817	0	-11427	0	0	0	73817	0	-11427	0	0	0	0	0	0	0	0	0
201808	10556	40	16	2	10.5	21	14	7	13/08/2018	31/08/2018	1	7	7	7	0	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	9/02/2017	3	8	12	2	2	1	568	7	4617534	15.03	-262106.2	798607.66	2.52	0	497469.23	1.63	-147784.91	0	0	0	4617534	15.03	-262106.2	0	0	0	4617534	15.03	-262106.2	0	0	0	0	0	0	0	0	0	201807	675992	2	-25287	0	0	0	675992	2	-25287	0	0	0	675992	2	-25287	0	0	0	0	0	0	0	0	0
201808	10560	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	10/02/2017	5	17	24	2	2	1	565	7	822967.89	2.56	0	211668.43	0.65	0	48106.46	0.15	0	0	0	0	822967.89	2.56	0	0	0	0	822967.89	2.56	0	0	0	0	0	0	0	0	0	0	201807	211668	1	0	0	0	0	211668	1	0	0	0	0	211668	1	0	0	0	0	0	0	0	0	0	0
201808	10649	40	16	1	17	17	17	17	13/08/2018	13/08/2018	1	17	17	17	17	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	26/02/2017	1	5	9	2	3	0	533	7	1096119.1	3.47	-9584.37	286487.28	0.89	0	94859.12	0.29	-5227.84	0	0	0	1096119.1	3.47	-9584.37	0	0	0	1096119.1	3.47	-9584.37	0	0	0	0	0	0	0	0	0	201807	175244	1	-5228	0	0	0	175244	1	-5228	0	0	0	175244	1	-5228	0	0	0	0	0	0	0	0	0
201808	10755	40	16	1	6	6	6	6	12/08/2018	12/08/2018	1	6	6	6	6	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	12/03/2017	3	30	15	2	1	1	518	7	2485559.7	8.5	-234109.3	411875.12	1.4	-7841.76	193399.91	0.74	-48000	0	0	0	2485559.7	8.5	-234109.3	0	0	0	2485559.7	8.5	-234109.3	0	0	0	0	0	0	0	0	0	201807	362577	1	-7842	0	0	0	362577	1	-7842	0	0	0	362577	1	-7842	0	0	0	0	0	0	0	0	0
201808	10834	40	16	1	9	9	9	9	13/08/2018	13/08/2018	1	9	9	9	9	13/08/2018	13/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	27/03/2017	3	24	9	2	3	1	504	7	702551.82	2.41	-76994.91	164916.22	0.59	0	30058.89	0.12	-25216.18	0	0	0	702551.82	2.41	-76994.91	0	0	0	702551.82	2.41	-76994.91	0	0	0	0	0	0	0	0	0	201807	150338	1	-20766	0	0	0	150338	1	-20766	0	0	0	150338	1	-20766	0	0	0	0	0	0	0	0	0
201808	10905	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	13/04/2017	5	33	15	2	2	1	503	7	820703.62	2.77	-52066.39	250132.43	0.83	0	26760.52	0.09	-15600	0	0	0	820703.62	2.77	-52066.39	0	0	0	820703.62	2.77	-52066.39	0	0	0	0	0	0	0	0	0	201807	26761	0	-1743	0	0	0	26761	0	-1743	0	0	0	26761	0	-1743	0	0	0	0	0	0	0	0	0
201808	10924	40	16	1	9	9	9	9	12/08/2018	12/08/2018	1	9	9	9	9	12/08/2018	12/08/2018	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	18/04/2017	3	8	15	2	1	0	481	7	5641526.11	18.51	-318764.12	955361.55	3.15	0	660469.17	2.14	-73357.28	0	0	0	5641526.11	18.51	-318764.12	0	0	0	5641526.11	18.51	-318764.12	0	0	0	0	0	0	0	0	0	201807	924354	3	-73357	0	0	0	924354	3	-73357	0	0	0	924354	3	-73357	0	0	0	0	0	0	0	0	0
201808	10955	40	16	1	2	2	2	2	29/08/2018	29/08/2018	0	NULL	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	0	0	0	0	0	NULL	NULL	24/04/2017	5	17	12	2	3	1	492	5	1819954.73	5.68	-60000	775322.04	2.35	0	48106.46	0.15	-36000	0	0	0	1819954.73	5.68	-60000	0	0	0	1819954.73	5.68	-60000	0	0	0	0	0	0	0	0	0	201807	48106	0	0	0	0	0	48106	0	0	0	0	0	48106	0	0	0	0	0	0	0	0	0	0	0
